event_id,date,theater,event_type,title_zh,title_en,summary_zh,summary_en,source_side,source_ua,source_ru,source_third,url_ua,url_ru,url_third,reliability,confidence,disagreement_flag,disagreement_note_zh,forecast_related,tags,editor,updated_at,schema_version
2026-07-29-818,2026-07-29,political,external,Zaporizhzhya: external event,Zaporizhzhya: external event,VIINA 事件（2026-07-29）：地点 Zaporizhzhya，主类型 external，信源 nv,VIINA 事件（2026-07-29）：地点 Zaporizhzhya，主类型 external，信源 nv,third,,,VIINA,,,https://github.com/zhukovyuri/VIINA,B,3,no,,no,viina;actor:ua;actor:civ;media:nv,pipeline,2026-08-12,v1
2026-07-29-819,2026-07-29,east-luhansk,external,Novyi: external event,Novyi: external event,VIINA 事件（2026-07-29）：地点 Novyi，主类型 external，信源 nv,VIINA 事件（2026-07-29）：地点 Novyi，主类型 external，信源 nv,third,,,VIINA,,,https://github.com/zhukovyuri/VIINA,B,3,no,,no,viina;media:nv,pipeline,2026-08-12,v1
2026-07-29-820,2026-07-29,south-crimea,external,Simferopol: external event,Simferopol: external event,VIINA 事件（2026-07-29）：地点 Simferopol，主类型 external，信源 nv,VIINA 事件（2026-07-29）：地点 Simferopol，主类型 external，信源 nv,third,,,VIINA,,,https://github.com/zhukovyuri/VIINA,B,3,no,,no,viina;actor:ru;actor:ua;media:nv,pipeline,2026-08-12,v1
2026-07-29-821,2026-07-29,black-sea,external,Bilka: external event,Bilka: external event,VIINA 事件（2026-07-29）：地点 Bilka，主类型 external，信源 nv,VIINA 事件（2026-07-29）：地点 Bilka，主类型 external，信源 nv,third,,,VIINA,,,https://github.com/zhukovyuri/VIINA,B,3,no,,no,viina;actor:ua;media:nv,pipeline,2026-08-12,v1
2026-07-29-822,2026-07-29,south-kherson,civilian,Kherson: civilian event,Kherson: civilian event,VIINA 事件（2026-07-29）：地点 Kherson，主类型 civilian，信源 nv,VIINA 事件（2026-07-29）：地点 Kherson，主类型 civilian，信源 nv,third,,,VIINA,,,https://github.com/zhukovyuri/VIINA,B,3,no,,no,viina;actor:ru;media:nv;viina_t:civilian,pipeline,2026-08-12,v1
2026-07-29-823,2026-07-29,homeland-ua,external,Podil: external event,Podil: external event,VIINA 事件（2026-07-29）：地点 Podil，主类型 external，信源 nv,VIINA 事件（2026-07-29）：地点 Podil，主类型 external，信源 nv,third,,,VIINA,,,https://github.com/zhukovyuri/VIINA,B,3,no,,no,viina;actor:ua;media:nv,pipeline,2026-08-12,v1
2026-07-29-824,2026-07-29,east-donetsk,external,Novgorodskoye: external event,Novgorodskoye: external event,VIINA 事件（2026-07-29）：地点 Novgorodskoye，主类型 external，信源 nv,VIINA 事件（2026-07-29）：地点 Novgorodskoye，主类型 external，信源 nv,third,,,VIINA,,,https://github.com/zhukovyuri/VIINA,B,3,no,,no,viina;media:nv,pipeline,2026-08-12,v1
2026-07-29-825,2026-07-29,black-sea,civilian,Bilka: civilian event,Bilka: civilian event,"VIINA 事件（2026-07-29）：地点 Bilka，主类型 civilian，信源 nv, pravdaua","VIINA 事件（2026-07-29）：地点 Bilka，主类型 civilian，信源 nv, pravdaua",third,,,VIINA,,,https://github.com/zhukovyuri/VIINA,B,3,no,,no,"viina;actor:civ;media:nv, pravdaua;viina_t:civilian",pipeline,2026-08-12,v1
2026-07-29-826,2026-07-29,political,external,Uman: external event,Uman: external event,VIINA 事件（2026-07-29）：地点 Uman，主类型 external，信源 nv,VIINA 事件（2026-07-29）：地点 Uman，主类型 external，信源 nv,third,,,VIINA,,,https://github.com/zhukovyuri/VIINA,B,3,no,,no,viina;actor:ua;media:nv,pipeline,2026-08-12,v1
2026-07-29-827,2026-07-29,east-donetsk,civilian,Olenivka: civilian event,Olenivka: civilian event,VIINA 事件（2026-07-29）：地点 Olenivka，主类型 civilian，信源 nv,VIINA 事件（2026-07-29）：地点 Olenivka，主类型 civilian，信源 nv,third,,,VIINA,,,https://github.com/zhukovyuri/VIINA,B,3,no,,no,viina;actor:ru;actor:ua;media:nv;viina_t:civilian;viina_t:civilian;viina_t:frontline,pipeline,2026-08-12,v1
2026-07-29-828,2026-07-29,north-kharkiv,civilian,Kharkiv: civilian event,Kharkiv: civilian event,VIINA 事件（2026-07-29）：地点 Kharkiv，主类型 civilian，信源 nv,VIINA 事件（2026-07-29）：地点 Kharkiv，主类型 civilian，信源 nv,third,,,VIINA,,,https://github.com/zhukovyuri/VIINA,B,3,no,,no,viina;actor:ua;actor:civ;media:nv;viina_t:civilian,pipeline,2026-08-12,v1
2026-07-29-829,2026-07-29,black-sea,external,Odessa: external event,Odessa: external event,VIINA 事件（2026-07-29）：地点 Odessa，主类型 external，信源 nv,VIINA 事件（2026-07-29）：地点 Odessa，主类型 external，信源 nv,third,,,VIINA,,,https://github.com/zhukovyuri/VIINA,B,3,no,,no,viina;actor:ua;media:nv,pipeline,2026-08-12,v1
2026-07-29-830,2026-07-29,east-donetsk,civilian,Druzhkivka: civilian event,Druzhkivka: civilian event,VIINA 事件（2026-07-29）：地点 Druzhkivka，主类型 civilian，信源 nv,VIINA 事件（2026-07-29）：地点 Druzhkivka，主类型 civilian，信源 nv,third,,,VIINA,,,https://github.com/zhukovyuri/VIINA,B,3,no,,no,viina;actor:civ;media:nv;viina_t:civilian,pipeline,2026-08-12,v1
2026-07-29-831,2026-07-29,homeland-ua,civilian,Bila Tserkva: civilian event,Bila Tserkva: civilian event,VIINA 事件（2026-07-29）：地点 Bila Tserkva，主类型 civilian，信源 nv,VIINA 事件（2026-07-29）：地点 Bila Tserkva，主类型 civilian，信源 nv,third,,,VIINA,,,https://github.com/zhukovyuri/VIINA,B,3,no,,no,viina;actor:ua;media:nv;viina_t:civilian;viina_t:frontline,pipeline,2026-08-12,v1
2026-07-29-832,2026-07-29,north-kharkiv,external,Kharkiv: external event,Kharkiv: external event,VIINA 事件（2026-07-29）：地点 Kharkiv，主类型 external，信源 nv,VIINA 事件（2026-07-29）：地点 Kharkiv，主类型 external，信源 nv,third,,,VIINA,,,https://github.com/zhukovyuri/VIINA,B,3,no,,no,viina;actor:ru;actor:ua;media:nv,pipeline,2026-08-12,v1
2026-07-29-833,2026-07-29,black-sea,frontline,Bilka: frontline event,Bilka: frontline event,VIINA 事件（2026-07-29）：地点 Bilka，主类型 frontline，信源 nv,VIINA 事件（2026-07-29）：地点 Bilka，主类型 frontline，信源 nv,third,,,VIINA,,,https://github.com/zhukovyuri/VIINA,B,3,no,,no,viina;actor:ua;actor:civ;media:nv;viina_t:frontline,pipeline,2026-08-12,v1
2026-07-29-834,2026-07-29,homeland-ua,frontline,Ukrainka: frontline event,Ukrainka: frontline event,VIINA 事件（2026-07-29）：地点 Ukrainka，主类型 frontline，信源 nv,VIINA 事件（2026-07-29）：地点 Ukrainka，主类型 frontline，信源 nv,third,,,VIINA,,,https://github.com/zhukovyuri/VIINA,B,3,no,,no,viina;actor:ua;media:nv;viina_t:frontline,pipeline,2026-08-12,v1
2026-07-29-835,2026-07-29,east-donetsk,frontline,Pokrovsk: frontline event,Pokrovsk: frontline event,VIINA 事件（2026-07-29）：地点 Pokrovsk，主类型 frontline，信源 nv,VIINA 事件（2026-07-29）：地点 Pokrovsk，主类型 frontline，信源 nv,third,,,VIINA,,,https://github.com/zhukovyuri/VIINA,B,3,no,,no,viina;actor:ru;actor:ua;media:nv;viina_t:frontline,pipeline,2026-08-12,v1
2026-07-29-836,2026-07-29,political,frontline,Hulyaypole: frontline event,Hulyaypole: frontline event,VIINA 事件（2026-07-29）：地点 Hulyaypole，主类型 frontline，信源 nv,VIINA 事件（2026-07-29）：地点 Hulyaypole，主类型 frontline，信源 nv,third,,,VIINA,,,https://github.com/zhukovyuri/VIINA,B,3,no,,no,viina;actor:ru;actor:ua;media:nv;viina_t:frontline;viina_t:frontline,pipeline,2026-08-12,v1
2026-07-29-837,2026-07-29,east-luhansk,frontline,Novyi: frontline event,Novyi: frontline event,VIINA 事件（2026-07-29）：地点 Novyi，主类型 frontline，信源 nv,VIINA 事件（2026-07-29）：地点 Novyi，主类型 frontline，信源 nv,third,,,VIINA,,,https://github.com/zhukovyuri/VIINA,B,3,no,,no,viina;media:nv;viina_t:frontline,pipeline,2026-08-12,v1
2026-07-29-838,2026-07-29,east-donetsk,frontline,Kostiantynivka: frontline event,Kostiantynivka: frontline event,VIINA 事件（2026-07-29）：地点 Kostiantynivka，主类型 frontline，信源 pravdaua,VIINA 事件（2026-07-29）：地点 Kostiantynivka，主类型 frontline，信源 pravdaua,third,,,VIINA,,,https://github.com/zhukovyuri/VIINA,B,3,no,,no,viina;actor:ru;actor:ua;media:pravdaua;viina_t:frontline;viina_t:frontline,pipeline,2026-08-12,v1
2026-07-29-839,2026-07-29,east-donetsk,external,Ruttschenkowo: external event,Ruttschenkowo: external event,VIINA 事件（2026-07-29）：地点 Ruttschenkowo，主类型 external，信源 pravdaua,VIINA 事件（2026-07-29）：地点 Ruttschenkowo，主类型 external，信源 pravdaua,third,,,VIINA,,,https://github.com/zhukovyuri/VIINA,B,3,no,,no,viina;actor:ua;media:pravdaua,pipeline,2026-08-12,v1
2026-07-29-840,2026-07-29,political,civilian,Zaporizhzhya: civilian event,Zaporizhzhya: civilian event,VIINA 事件（2026-07-29）：地点 Zaporizhzhya，主类型 civilian，信源 pravdaua,VIINA 事件（2026-07-29）：地点 Zaporizhzhya，主类型 civilian，信源 pravdaua,third,,,VIINA,,,https://github.com/zhukovyuri/VIINA,B,3,no,,no,viina;actor:ru;media:pravdaua;viina_t:civilian;viina_t:civilian;viina_t:frontline,pipeline,2026-08-12,v1
2026-07-29-841,2026-07-29,political,civilian,Lviv: civilian event,Lviv: civilian event,VIINA 事件（2026-07-29）：地点 Lviv，主类型 civilian，信源 pravdaua,VIINA 事件（2026-07-29）：地点 Lviv，主类型 civilian，信源 pravdaua,third,,,VIINA,,,https://github.com/zhukovyuri/VIINA,B,3,no,,no,viina;actor:civ;media:pravdaua;viina_t:civilian,pipeline,2026-08-12,v1
2026-07-29-842,2026-07-29,east-donetsk,civilian,Raihorodok: civilian event,Raihorodok: civilian event,VIINA 事件（2026-07-29）：地点 Raihorodok，主类型 civilian，信源 pravdaua,VIINA 事件（2026-07-29）：地点 Raihorodok，主类型 civilian，信源 pravdaua,third,,,VIINA,,,https://github.com/zhukovyuri/VIINA,B,3,no,,no,viina;actor:ru;media:pravdaua;viina_t:civilian;viina_t:civilian;viina_t:frontline;viina_t:frontline,pipeline,2026-08-12,v1
2026-07-29-843,2026-07-29,south-kherson,civilian,Chorna Dolyna: civilian event,Chorna Dolyna: civilian event,VIINA 事件（2026-07-29）：地点 Chorna Dolyna，主类型 civilian，信源 pravdaua,VIINA 事件（2026-07-29）：地点 Chorna Dolyna，主类型 civilian，信源 pravdaua,third,,,VIINA,,,https://github.com/zhukovyuri/VIINA,B,3,no,,no,viina;actor:ru;media:pravdaua;viina_t:civilian;viina_t:frontline,pipeline,2026-08-12,v1
2026-07-29-844,2026-07-29,homeland-ua,troops,Kyiv: troops event,Kyiv: troops event,VIINA 事件（2026-07-29）：地点 Kyiv，主类型 troops，信源 pravdaua,VIINA 事件（2026-07-29）：地点 Kyiv，主类型 troops，信源 pravdaua,third,,,VIINA,,,https://github.com/zhukovyuri/VIINA,B,3,no,,no,viina;actor:ua;actor:civ;media:pravdaua;viina_t:troops;viina_t:frontline,pipeline,2026-08-12,v1
2026-07-29-845,2026-07-29,political,civilian,Hlukhiv: civilian event,Hlukhiv: civilian event,VIINA 事件（2026-07-29）：地点 Hlukhiv，主类型 civilian，信源 pravdaua,VIINA 事件（2026-07-29）：地点 Hlukhiv，主类型 civilian，信源 pravdaua,third,,,VIINA,,,https://github.com/zhukovyuri/VIINA,B,3,no,,no,viina;actor:ru;media:pravdaua;viina_t:civilian;viina_t:civilian;viina_t:frontline,pipeline,2026-08-12,v1
2026-07-29-846,2026-07-29,homeland-ua,frontline,Chornobyl: frontline event,Chornobyl: frontline event,VIINA 事件（2026-07-29）：地点 Chornobyl，主类型 frontline，信源 unian,VIINA 事件（2026-07-29）：地点 Chornobyl，主类型 frontline，信源 unian,third,,,VIINA,,,https://github.com/zhukovyuri/VIINA,B,3,no,,no,viina;actor:ua;actor:civ;media:unian;viina_t:frontline;viina_t:frontline,pipeline,2026-08-12,v1
2026-07-29-847,2026-07-29,black-sea,external,Kyslytsya: external event,Kyslytsya: external event,VIINA 事件（2026-07-29）：地点 Kyslytsya，主类型 external，信源 unian,VIINA 事件（2026-07-29）：地点 Kyslytsya，主类型 external，信源 unian,third,,,VIINA,,,https://github.com/zhukovyuri/VIINA,B,3,no,,no,viina;actor:ru;actor:ua;media:unian,pipeline,2026-08-12,v1
2026-07-29-848,2026-07-29,east-donetsk,frontline,Novgorodskoye: frontline event,Novgorodskoye: frontline event,VIINA 事件（2026-07-29）：地点 Novgorodskoye，主类型 frontline，信源 unian,VIINA 事件（2026-07-29）：地点 Novgorodskoye，主类型 frontline，信源 unian,third,,,VIINA,,,https://github.com/zhukovyuri/VIINA,B,3,no,,no,viina;media:unian;viina_t:frontline;viina_t:frontline,pipeline,2026-08-12,v1
2026-07-29-849,2026-07-29,east-donetsk,civilian,Kostiantynivka: civilian event,Kostiantynivka: civilian event,VIINA 事件（2026-07-29）：地点 Kostiantynivka，主类型 civilian，信源 unian,VIINA 事件（2026-07-29）：地点 Kostiantynivka，主类型 civilian，信源 unian,third,,,VIINA,,,https://github.com/zhukovyuri/VIINA,B,3,no,,no,viina;actor:ru;actor:ua;media:unian;viina_t:civilian;viina_t:civilian;viina_t:troops;viina_t:frontline;viina_t:frontline;viina_t:frontline;viina_t:frontline,pipeline,2026-08-12,v1
2026-07-29-850,2026-07-29,political,civilian,Tykhe: civilian event,Tykhe: civilian event,VIINA 事件（2026-07-29）：地点 Tykhe，主类型 civilian，信源 unian,VIINA 事件（2026-07-29）：地点 Tykhe，主类型 civilian，信源 unian,third,,,VIINA,,,https://github.com/zhukovyuri/VIINA,B,3,no,,no,viina;media:unian;viina_t:civilian;viina_t:frontline,pipeline,2026-08-12,v1
2026-07-29-851,2026-07-29,political,civilian,Voronyne: civilian event,Voronyne: civilian event,VIINA 事件（2026-07-29）：地点 Voronyne，主类型 civilian，信源 nv,VIINA 事件（2026-07-29）：地点 Voronyne，主类型 civilian，信源 nv,third,,,VIINA,,,https://github.com/zhukovyuri/VIINA,B,3,no,,no,viina;actor:ru;actor:ua;media:nv;viina_t:civilian;viina_t:civilian;viina_t:troops;viina_t:frontline,pipeline,2026-08-12,v1
2026-07-29-852,2026-07-29,south-crimea,civilian,Simferopol: civilian event,Simferopol: civilian event,VIINA 事件（2026-07-29）：地点 Simferopol，主类型 civilian，信源 unian,VIINA 事件（2026-07-29）：地点 Simferopol，主类型 civilian，信源 unian,third,,,VIINA,,,https://github.com/zhukovyuri/VIINA,B,3,no,,no,viina;actor:ru;actor:ua;media:unian;viina_t:civilian;viina_t:civilian;viina_t:frontline;viina_t:frontline,pipeline,2026-08-12,v1
2026-07-30-853,2026-07-30,homeland-ua,frontline,Kyiv: frontline event,Kyiv: frontline event,"VIINA 事件（2026-07-30）：地点 Kyiv，主类型 frontline，信源 liga, unian","VIINA 事件（2026-07-30）：地点 Kyiv，主类型 frontline，信源 liga, unian",third,,,VIINA,,,https://github.com/zhukovyuri/VIINA,B,3,no,,no,"viina;actor:ua;media:liga, unian;viina_t:frontline",pipeline,2026-08-12,v1
2026-07-30-854,2026-07-30,political,external,Pustomyty: external event,Pustomyty: external event,VIINA 事件（2026-07-30）：地点 Pustomyty，主类型 external，信源 liga,VIINA 事件（2026-07-30）：地点 Pustomyty，主类型 external，信源 liga,third,,,VIINA,,,https://github.com/zhukovyuri/VIINA,B,3,no,,no,viina;media:liga,pipeline,2026-08-12,v1
2026-07-30-855,2026-07-30,political,civilian,Volovytsia: civilian event,Volovytsia: civilian event,VIINA 事件（2026-07-30）：地点 Volovytsia，主类型 civilian，信源 liga,VIINA 事件（2026-07-30）：地点 Volovytsia，主类型 civilian，信源 liga,third,,,VIINA,,,https://github.com/zhukovyuri/VIINA,B,3,no,,no,viina;actor:ua;media:liga;viina_t:civilian,pipeline,2026-08-12,v1
2026-07-30-856,2026-07-30,homeland-ua,civilian,Kyiv: civilian event,Kyiv: civilian event,VIINA 事件（2026-07-30）：地点 Kyiv，主类型 civilian，信源 liga,VIINA 事件（2026-07-30）：地点 Kyiv，主类型 civilian，信源 liga,third,,,VIINA,,,https://github.com/zhukovyuri/VIINA,B,3,no,,no,viina;actor:ua;media:liga;viina_t:civilian,pipeline,2026-08-12,v1
2026-07-30-857,2026-07-30,political,external,Lviv: external event,Lviv: external event,VIINA 事件（2026-07-30）：地点 Lviv，主类型 external，信源 liga,VIINA 事件（2026-07-30）：地点 Lviv，主类型 external，信源 liga,third,,,VIINA,,,https://github.com/zhukovyuri/VIINA,B,3,no,,no,viina;media:liga,pipeline,2026-08-12,v1
2026-07-30-858,2026-07-30,east-donetsk,troops,Miskyi Ostriv: troops event,Miskyi Ostriv: troops event,VIINA 事件（2026-07-30）：地点 Miskyi Ostriv，主类型 troops，信源 liga,VIINA 事件（2026-07-30）：地点 Miskyi Ostriv，主类型 troops，信源 liga,third,,,VIINA,,,https://github.com/zhukovyuri/VIINA,B,3,no,,no,viina;actor:ru;actor:ua;media:liga;viina_t:troops;viina_t:frontline,pipeline,2026-08-12,v1
2026-07-30-859,2026-07-30,political,civilian,Dnipro: civilian event,Dnipro: civilian event,VIINA 事件（2026-07-30）：地点 Dnipro，主类型 civilian，信源 liga,VIINA 事件（2026-07-30）：地点 Dnipro，主类型 civilian，信源 liga,third,,,VIINA,,,https://github.com/zhukovyuri/VIINA,B,3,no,,no,viina;actor:civ;media:liga;viina_t:civilian,pipeline,2026-08-12,v1
2026-07-30-860,2026-07-30,homeland-ua,external,Kyiv: external event,Kyiv: external event,"VIINA 事件（2026-07-30）：地点 Kyiv，主类型 external，信源 liga, nv","VIINA 事件（2026-07-30）：地点 Kyiv，主类型 external，信源 liga, nv",third,,,VIINA,,,https://github.com/zhukovyuri/VIINA,B,3,no,,no,"viina;actor:ua;media:liga, nv",pipeline,2026-08-12,v1
2026-07-30-861,2026-07-30,north-kharkiv,frontline,Kharkiv: frontline event,Kharkiv: frontline event,"VIINA 事件（2026-07-30）：地点 Kharkiv，主类型 frontline，信源 liga, pravdaua","VIINA 事件（2026-07-30）：地点 Kharkiv，主类型 frontline，信源 liga, pravdaua",third,,,VIINA,,,https://github.com/zhukovyuri/VIINA,B,3,no,,no,"viina;actor:ru;actor:ua;media:liga, pravdaua;viina_t:frontline",pipeline,2026-08-12,v1
2026-07-30-862,2026-07-30,political,civilian,Lviv: civilian event,Lviv: civilian event,VIINA 事件（2026-07-30）：地点 Lviv，主类型 civilian，信源 liga,VIINA 事件（2026-07-30）：地点 Lviv，主类型 civilian，信源 liga,third,,,VIINA,,,https://github.com/zhukovyuri/VIINA,B,3,no,,no,viina;actor:ru;actor:ua;media:liga;viina_t:civilian;viina_t:civilian;viina_t:frontline,pipeline,2026-08-12,v1
2026-07-30-863,2026-07-30,south-crimea,frontline,Simferopol: frontline event,Simferopol: frontline event,VIINA 事件（2026-07-30）：地点 Simferopol，主类型 frontline，信源 militarnyy,VIINA 事件（2026-07-30）：地点 Simferopol，主类型 frontline，信源 militarnyy,third,,,VIINA,,,https://github.com/zhukovyuri/VIINA,B,3,no,,no,viina;actor:ru;actor:ua;media:militarnyy;viina_t:frontline;viina_t:frontline,pipeline,2026-08-12,v1
2026-07-30-864,2026-07-30,homeland-ua,frontline,Deremezna: frontline event,Deremezna: frontline event,VIINA 事件（2026-07-30）：地点 Deremezna，主类型 frontline，信源 militarnyy,VIINA 事件（2026-07-30）：地点 Deremezna，主类型 frontline，信源 militarnyy,third,,,VIINA,,,https://github.com/zhukovyuri/VIINA,B,3,no,,no,viina;actor:ru;actor:ua;media:militarnyy;viina_t:frontline;viina_t:frontline,pipeline,2026-08-12,v1
2026-07-30-865,2026-07-30,political,frontline,Volovytsia: frontline event,Volovytsia: frontline event,VIINA 事件（2026-07-30）：地点 Volovytsia，主类型 frontline，信源 militarnyy,VIINA 事件（2026-07-30）：地点 Volovytsia，主类型 frontline，信源 militarnyy,third,,,VIINA,,,https://github.com/zhukovyuri/VIINA,B,3,no,,no,viina;actor:ru;actor:ua;media:militarnyy;viina_t:frontline;viina_t:frontline,pipeline,2026-08-12,v1
2026-07-30-866,2026-07-30,political,frontline,Dnipro: frontline event,Dnipro: frontline event,VIINA 事件（2026-07-30）：地点 Dnipro，主类型 frontline，信源 militarnyy,VIINA 事件（2026-07-30）：地点 Dnipro，主类型 frontline，信源 militarnyy,third,,,VIINA,,,https://github.com/zhukovyuri/VIINA,B,3,no,,no,viina;actor:ru;actor:ua;media:militarnyy;viina_t:frontline;viina_t:frontline,pipeline,2026-08-12,v1
2026-07-30-867,2026-07-30,political,frontline,Radushne: frontline event,Radushne: frontline event,"VIINA 事件（2026-07-30）：地点 Radushne，主类型 frontline，信源 militarnyy, nv","VIINA 事件（2026-07-30）：地点 Radushne，主类型 frontline，信源 militarnyy, nv",third,,,VIINA,,,https://github.com/zhukovyuri/VIINA,B,3,no,,no,"viina;actor:ru;actor:ua;media:militarnyy, nv;viina_t:frontline;viina_t:frontline",pipeline,2026-08-12,v1
2026-07-30-868,2026-07-30,political,civilian,Yaseninichi: civilian event,Yaseninichi: civilian event,VIINA 事件（2026-07-30）：地点 Yaseninichi，主类型 civilian，信源 nv,VIINA 事件（2026-07-30）：地点 Yaseninichi，主类型 civilian，信源 nv,third,,,VIINA,,,https://github.com/zhukovyuri/VIINA,B,3,no,,no,viina;actor:ru;actor:ua;media:nv;viina_t:civilian;viina_t:civilian;viina_t:frontline;viina_t:frontline;viina_t:frontline,pipeline,2026-08-12,v1
2026-07-30-869,2026-07-30,east-luhansk,external,Novyi: external event,Novyi: external event,VIINA 事件（2026-07-30）：地点 Novyi，主类型 external，信源 nv,VIINA 事件（2026-07-30）：地点 Novyi，主类型 external，信源 nv,third,,,VIINA,,,https://github.com/zhukovyuri/VIINA,B,3,no,,no,viina;media:nv,pipeline,2026-08-12,v1
2026-07-30-870,2026-07-30,political,civilian,Zakumske: civilian event,Zakumske: civilian event,VIINA 事件（2026-07-30）：地点 Zakumske，主类型 civilian，信源 nv,VIINA 事件（2026-07-30）：地点 Zakumske，主类型 civilian，信源 nv,third,,,VIINA,,,https://github.com/zhukovyuri/VIINA,B,3,no,,no,viina;actor:ru;media:nv;viina_t:civilian;viina_t:frontline,pipeline,2026-08-12,v1
2026-07-30-871,2026-07-30,political,civilian,Vinnytsya: civilian event,Vinnytsya: civilian event,VIINA 事件（2026-07-30）：地点 Vinnytsya，主类型 civilian，信源 nv,VIINA 事件（2026-07-30）：地点 Vinnytsya，主类型 civilian，信源 nv,third,,,VIINA,,,https://github.com/zhukovyuri/VIINA,B,3,no,,no,viina;actor:ru;actor:ua;media:nv;viina_t:civilian;viina_t:frontline;viina_t:frontline;viina_t:frontline,pipeline,2026-08-12,v1
2026-07-30-872,2026-07-30,north-kharkiv,civilian,Kharkiv: civilian event,Kharkiv: civilian event,VIINA 事件（2026-07-30）：地点 Kharkiv，主类型 civilian，信源 nv,VIINA 事件（2026-07-30）：地点 Kharkiv，主类型 civilian，信源 nv,third,,,VIINA,,,https://github.com/zhukovyuri/VIINA,B,3,no,,no,viina;actor:ru;actor:ua;media:nv;viina_t:civilian;viina_t:frontline,pipeline,2026-08-12,v1
2026-07-30-873,2026-07-30,political,civilian,Radushne: civilian event,Radushne: civilian event,VIINA 事件（2026-07-30）：地点 Radushne，主类型 civilian，信源 nv,VIINA 事件（2026-07-30）：地点 Radushne，主类型 civilian，信源 nv,third,,,VIINA,,,https://github.com/zhukovyuri/VIINA,B,3,no,,no,viina;actor:civ;media:nv;viina_t:civilian,pipeline,2026-08-12,v1
2026-07-30-874,2026-07-30,political,civilian,Zaporizhzhya: civilian event,Zaporizhzhya: civilian event,VIINA 事件（2026-07-30）：地点 Zaporizhzhya，主类型 civilian，信源 nv,VIINA 事件（2026-07-30）：地点 Zaporizhzhya，主类型 civilian，信源 nv,third,,,VIINA,,,https://github.com/zhukovyuri/VIINA,B,3,no,,no,viina;actor:ru;actor:ua;media:nv;viina_t:civilian;viina_t:frontline;viina_t:frontline,pipeline,2026-08-12,v1
2026-07-30-875,2026-07-30,political,civilian,Bazhanovo: civilian event,Bazhanovo: civilian event,VIINA 事件（2026-07-30）：地点 Bazhanovo，主类型 civilian，信源 nv,VIINA 事件（2026-07-30）：地点 Bazhanovo，主类型 civilian，信源 nv,third,,,VIINA,,,https://github.com/zhukovyuri/VIINA,B,3,no,,no,viina;actor:ru;media:nv;viina_t:civilian;viina_t:civilian;viina_t:frontline,pipeline,2026-08-12,v1
2026-07-30-876,2026-07-30,political,external,Radushne: external event,Radushne: external event,VIINA 事件（2026-07-30）：地点 Radushne，主类型 external，信源 nv,VIINA 事件（2026-07-30）：地点 Radushne，主类型 external，信源 nv,third,,,VIINA,,,https://github.com/zhukovyuri/VIINA,B,3,no,,no,viina;actor:civ;media:nv,pipeline,2026-08-12,v1
2026-07-30-877,2026-07-30,political,civilian,Zhytomyr: civilian event,Zhytomyr: civilian event,VIINA 事件（2026-07-30）：地点 Zhytomyr，主类型 civilian，信源 nv,VIINA 事件（2026-07-30）：地点 Zhytomyr，主类型 civilian，信源 nv,third,,,VIINA,,,https://github.com/zhukovyuri/VIINA,B,3,no,,no,viina;actor:ru;media:nv;viina_t:civilian;viina_t:civilian;viina_t:frontline,pipeline,2026-08-12,v1
2026-07-30-878,2026-07-30,homeland-ua,civilian,Deremezna: civilian event,Deremezna: civilian event,VIINA 事件（2026-07-30）：地点 Deremezna，主类型 civilian，信源 nv,VIINA 事件（2026-07-30）：地点 Deremezna，主类型 civilian，信源 nv,third,,,VIINA,,,https://github.com/zhukovyuri/VIINA,B,3,no,,no,viina;actor:ru;actor:ua;media:nv;viina_t:civilian;viina_t:civilian;viina_t:frontline,pipeline,2026-08-12,v1
2026-07-30-879,2026-07-30,political,troops,Voronyne: troops event,Voronyne: troops event,VIINA 事件（2026-07-30）：地点 Voronyne，主类型 troops，信源 nv,VIINA 事件（2026-07-30）：地点 Voronyne，主类型 troops，信源 nv,third,,,VIINA,,,https://github.com/zhukovyuri/VIINA,B,3,no,,no,viina;actor:ru;actor:ua;media:nv;viina_t:troops;viina_t:frontline;viina_t:frontline,pipeline,2026-08-12,v1
2026-07-30-880,2026-07-30,political,external,Kropyvnytskyy: external event,Kropyvnytskyy: external event,VIINA 事件（2026-07-30）：地点 Kropyvnytskyy，主类型 external，信源 nv,VIINA 事件（2026-07-30）：地点 Kropyvnytskyy，主类型 external，信源 nv,third,,,VIINA,,,https://github.com/zhukovyuri/VIINA,B,3,no,,no,viina;actor:ua;actor:civ;media:nv,pipeline,2026-08-12,v1
2026-07-30-881,2026-07-30,political,troops,Poltava: troops event,Poltava: troops event,VIINA 事件（2026-07-30）：地点 Poltava，主类型 troops，信源 nv,VIINA 事件（2026-07-30）：地点 Poltava，主类型 troops，信源 nv,third,,,VIINA,,,https://github.com/zhukovyuri/VIINA,B,3,no,,no,viina;actor:ua;media:nv;viina_t:troops;viina_t:frontline;viina_t:frontline,pipeline,2026-08-12,v1
2026-07-30-882,2026-07-30,political,civilian,Poltava: civilian event,Poltava: civilian event,VIINA 事件（2026-07-30）：地点 Poltava，主类型 civilian，信源 nv,VIINA 事件（2026-07-30）：地点 Poltava，主类型 civilian，信源 nv,third,,,VIINA,,,https://github.com/zhukovyuri/VIINA,B,3,no,,no,viina;actor:ru;actor:ua;media:nv;viina_t:civilian;viina_t:frontline;viina_t:frontline,pipeline,2026-08-12,v1
